date,day_of_the_month,day_of_the_year,year,hour_num,words,type
2016-05-28,28,149,2016,23.6,462,topDay
2016-05-28,29,150,2016,24.2,339,topDay
2016-05-28,29,150,2016,24.3,462,topDay
2016-05-29,29,150,2016,9.3,291,topDay
2016-05-29,29,150,2016,9.6,317,topDay
2016-05-29,29,150,2016,9.7,462,topDay
2016-05-29,29,150,2016,9.8,461,topDay
2016-05-29,29,150,2016,10.3,315,topDay
2016-05-29,29,150,2016,10.4,418,topDay
2016-05-29,29,150,2016,11,308,topDay
2016-05-29,29,150,2016,13.8,220,topDay
2016-05-29,29,150,2016,14.8,191,topDay
2016-05-29,29,150,2016,15.1,190,topDay
2016-05-30,30,151,2016,12.7,462,topDay
2016-05-30,30,151,2016,14.4,462,topDay
2016-05-30,30,151,2016,14.5,462,topDay
2016-05-30,30,151,2016,16.8,375,topDay
2016-05-30,30,151,2016,22.6,462,topDay
2016-05-30,30,151,2016,23.2,370,topDay
2016-05-30,30,151,2016,23.5,276,topDay
2016-05-30,30,151,2016,23.7,317,topDay
2016-05-30,30,151,2016,23.8,368,topDay
2016-05-30,30,151,2016,23.9,462,topDay
2016-05-31,01,153,2016,24,462,topDay
2016-05-31,01,153,2016,24.2,401,topDay
2016-05-31,31,152,2016,18.3,462,topDay
2016-05-31,31,152,2016,18.4,462,topDay
2016-05-31,31,152,2016,18.5,462,topDay
2016-05-31,31,152,2016,20,418,topDay
2016-05-31,31,152,2016,21,462,topDay
2016-05-31,31,152,2016,23.8,462,topDay
2016-05-31,31,152,2016,23.9,462,topDay
2016-05-31,31,152,2016,24,462,topDay
2016-06-01,01,153,2016,9.8,462,topDay
2016-06-01,01,153,2016,10.1,274,topDay
2016-06-01,01,153,2016,14.4,431,topDay
2016-06-01,01,153,2016,16,462,topDay
2016-06-01,01,153,2016,16.2,313,topDay
2016-06-01,01,153,2016,21.8,308,topDay
2016-06-01,01,153,2016,22.6,250,topDay
2016-06-01,01,153,2016,23.1,281,topDay
2016-06-01,01,153,2016,23.4,462,topDay
2016-06-01,01,153,2016,23.5,462,topDay
2016-06-02,02,154,2016,9.9,246,topDay
2016-06-02,02,154,2016,14,462,topDay
2016-06-02,02,154,2016,20.7,274,topDay
2016-06-02,02,154,2016,21.9,398,topDay
2016-06-02,02,154,2016,22,462,topDay
2016-06-02,02,154,2016,22.2,358,topDay
2016-06-02,02,154,2016,22.3,305,topDay
2016-06-02,02,154,2016,22.4,265,topDay
2016-06-02,02,154,2016,22.9,235,topDay
2016-06-02,02,154,2016,23.9,299,topDay
2016-06-03,03,155,2016,8.2,312,topDay
2016-06-03,03,155,2016,8.6,208,topDay
2016-06-03,03,155,2016,9.9,145,topDay
2016-06-03,03,155,2016,10.2,282,topDay
2016-06-03,03,155,2016,10.9,130,topDay
2016-06-03,03,155,2016,11.4,127,topDay
2016-06-03,04,156,2016,25.3,215,topDay
2016-06-03,04,156,2016,25.4,373,topDay
2016-06-03,04,156,2016,25.5,172,topDay
2016-06-03,04,156,2016,26,346,topDay
2016-06-04,04,156,2016,11.2,306,topDay
2016-06-04,04,156,2016,15,241,topDay
2016-06-04,04,156,2016,15.1,229,topDay
2016-06-04,04,156,2016,15.7,289,topDay
2016-06-04,04,156,2016,21.3,318,topDay
2016-06-04,04,156,2016,21.4,242,topDay
2016-06-04,04,156,2016,23.6,462,topDay
2016-06-04,04,156,2016,23.7,232,topDay
2016-06-04,04,156,2016,23.9,264,topDay
2016-06-04,05,157,2016,24.3,421,topDay
2016-06-05,05,157,2016,10.2,372,topDay
2016-06-05,05,157,2016,14.3,422,topDay
2016-06-05,05,157,2016,14.4,462,topDay
2016-06-05,05,157,2016,14.7,457,topDay
2016-06-05,05,157,2016,18,462,topDay
2016-06-05,05,157,2016,18.3,385,topDay
2016-06-05,05,157,2016,23.6,454,topDay
2016-06-05,05,157,2016,23.8,462,topDay
2016-06-05,05,157,2016,23.9,462,topDay
2016-06-05,05,157,2016,24,462,topDay
2016-06-06,06,158,2016,8.8,462,topDay
2016-06-06,06,158,2016,13.6,288,topDay
2016-06-06,06,158,2016,17.6,414,topDay
2016-06-06,06,158,2016,19.8,294,topDay
2016-06-06,06,158,2016,19.9,462,topDay
2016-06-06,06,158,2016,20.1,391,topDay
2016-06-06,06,158,2016,21.7,367,topDay
2016-06-06,06,158,2016,21.8,352,topDay
2016-06-06,06,158,2016,23.5,320,topDay
2016-06-06,06,158,2016,23.6,462,topDay
2016-06-07,07,159,2016,9.8,272,topDay
2016-06-07,07,159,2016,9.9,265,topDay
2016-06-07,07,159,2016,14.6,365,topDay
2016-06-07,07,159,2016,17.6,320,topDay
2016-06-07,07,159,2016,18,424,topDay
2016-06-07,07,159,2016,21.8,327,topDay
2016-06-07,07,159,2016,23,417,topDay
2016-06-07,07,159,2016,23.4,332,topDay
2016-06-07,07,159,2016,23.8,313,topDay
2016-06-07,07,159,2016,24,274,topDay
2016-06-08,08,160,2016,7.7,30,topDay
2016-06-08,08,160,2016,9.5,45,topDay
2016-06-08,08,160,2016,10,157,topDay
2016-06-08,08,160,2016,10.7,40,topDay
2016-06-08,08,160,2016,10.9,67,topDay
2016-06-08,08,160,2016,11.3,99,topDay
2016-06-08,08,160,2016,11.4,188,topDay
2016-06-08,08,160,2016,12,36,topDay
2016-06-08,09,161,2016,24.1,110,topDay
2016-06-09,09,161,2016,10.7,136,topDay
2016-06-09,09,161,2016,14.8,209,topDay
2016-06-09,10,162,2016,25.1,165,topDay
2016-06-09,10,162,2016,25.2,293,topDay
2016-06-09,10,162,2016,25.3,274,topDay
2016-06-09,10,162,2016,25.4,177,topDay
2016-06-09,10,162,2016,25.5,102,topDay
2016-06-09,10,162,2016,25.6,229,topDay
2016-06-09,10,162,2016,25.7,462,topDay
2016-06-09,10,162,2016,25.8,162,topDay
2016-06-10,10,162,2016,15.2,259,topDay
2016-06-10,10,162,2016,22,318,topDay
2016-06-10,10,162,2016,22.9,267,topDay
2016-06-10,10,162,2016,23.7,276,topDay
2016-06-10,11,163,2016,24.1,348,topDay
2016-06-10,11,163,2016,24.2,462,topDay
2016-06-10,11,163,2016,24.3,462,topDay
2016-06-10,11,163,2016,24.4,283,topDay
2016-06-10,11,163,2016,24.5,368,topDay
2016-06-10,11,163,2016,24.6,441,topDay
2016-06-11,11,163,2016,10.4,266,topDay
2016-06-11,11,163,2016,15,462,topDay
2016-06-11,11,163,2016,15.1,309,topDay
2016-06-11,11,163,2016,15.2,341,topDay
2016-06-11,11,163,2016,21.4,278,topDay
2016-06-11,11,163,2016,22.4,232,topDay
2016-06-11,11,163,2016,23.2,261,topDay
2016-06-11,11,163,2016,24,268,topDay
2016-06-11,12,164,2016,24.1,218,topDay
2016-06-11,12,164,2016,24.2,297,topDay
2016-06-12,12,164,2016,12.8,426,topDay
2016-06-12,12,164,2016,18.2,442,topDay
2016-06-12,12,164,2016,19.4,446,topDay
2016-06-12,12,164,2016,19.6,364,topDay
2016-06-12,12,164,2016,20.8,415,topDay
2016-06-12,12,164,2016,21.4,362,topDay
2016-06-12,12,164,2016,23.2,377,topDay
2016-06-12,12,164,2016,23.5,445,topDay
2016-06-12,12,164,2016,23.6,356,topDay
2016-06-12,12,164,2016,23.8,462,topDay
2016-06-13,13,165,2016,8.1,215,topDay
2016-06-13,13,165,2016,8.2,220,topDay
2016-06-13,13,165,2016,8.4,174,topDay
2016-06-13,13,165,2016,8.7,307,topDay
2016-06-13,13,165,2016,8.8,160,topDay
2016-06-13,14,166,2016,25.5,216,topDay
2016-06-13,14,166,2016,25.6,83,topDay
2016-06-13,14,166,2016,25.9,100,topDay
2016-06-13,14,166,2016,26.1,462,topDay
2016-06-13,14,166,2016,26.2,104,topDay
2016-06-14,14,166,2016,16.2,310,topDay
2016-06-14,14,166,2016,18.7,447,topDay
2016-06-14,14,166,2016,21.2,462,topDay
2016-06-14,14,166,2016,23.9,462,topDay
2016-06-14,15,167,2016,24.1,462,topDay
2016-06-14,15,167,2016,24.2,462,topDay
2016-06-14,15,167,2016,24.3,348,topDay
2016-06-14,15,167,2016,24.4,462,topDay
2016-06-14,15,167,2016,24.5,462,topDay
2016-06-14,15,167,2016,24.6,462,topDay
2016-06-15,15,167,2016,10.2,330,topDay
2016-06-15,15,167,2016,11,458,topDay
2016-06-15,15,167,2016,11.1,249,topDay
2016-06-15,15,167,2016,11.2,462,topDay
2016-06-15,15,167,2016,11.3,462,topDay
2016-06-15,15,167,2016,11.4,293,topDay
2016-06-15,15,167,2016,13.6,397,topDay
2016-06-15,16,168,2016,24.1,268,topDay
2016-06-15,16,168,2016,24.4,249,topDay
2016-06-15,16,168,2016,24.5,355,topDay
2016-06-15,16,168,2016,24.6,377,topDay
2016-06-16,16,168,2016,15.8,393,topDay
2016-06-16,16,168,2016,18.2,238,topDay
2016-06-16,16,168,2016,18.3,243,topDay
2016-06-16,16,168,2016,19,307,topDay
2016-06-16,16,168,2016,19.1,447,topDay
2016-06-16,16,168,2016,19.5,245,topDay
2016-06-16,16,168,2016,20.6,262,topDay
2016-06-16,16,168,2016,21.9,285,topDay
2016-06-16,16,168,2016,22,263,topDay
2016-06-16,16,168,2016,23.8,462,topDay
2016-06-17,17,169,2016,11.2,223,topDay
2016-06-17,17,169,2016,19.4,312,topDay
2016-06-17,17,169,2016,21.1,238,topDay
2016-06-17,17,169,2016,21.5,432,topDay
2016-06-17,17,169,2016,21.6,462,topDay
2016-06-17,17,169,2016,22.2,193,topDay
2016-06-17,17,169,2016,23,403,topDay
2016-06-17,17,169,2016,23.2,350,topDay
2016-06-17,17,169,2016,23.5,462,topDay
2016-06-17,17,169,2016,23.6,462,topDay
2016-06-18,18,170,2016,7.6,429,topDay
2016-06-18,18,170,2016,19.3,207,topDay
2016-06-18,18,170,2016,19.6,222,topDay
2016-06-18,18,170,2016,19.7,267,topDay
2016-06-18,18,170,2016,20.2,316,topDay
2016-06-18,18,170,2016,20.4,276,topDay
2016-06-18,18,170,2016,20.5,209,topDay
2016-06-18,18,170,2016,22.9,174,topDay
2016-06-18,18,170,2016,23,462,topDay
2016-06-18,18,170,2016,23.4,255,topDay
2016-06-19,19,171,2016,15.6,316,topDay
2016-06-19,19,171,2016,15.7,285,topDay
2016-06-19,19,171,2016,16.3,462,topDay
2016-06-19,19,171,2016,16.8,307,topDay
2016-06-19,19,171,2016,23.1,201,topDay
2016-06-19,19,171,2016,23.4,375,topDay
2016-06-19,19,171,2016,23.7,211,topDay
2016-06-19,19,171,2016,23.8,309,topDay
2016-06-19,20,172,2016,24.2,305,topDay
2016-06-19,20,172,2016,24.4,318,topDay
2016-06-20,20,172,2016,10,185,topDay
2016-06-20,20,172,2016,10.1,214,topDay
2016-06-20,20,172,2016,10.2,238,topDay
2016-06-20,20,172,2016,12.1,198,topDay
2016-06-20,20,172,2016,13.2,262,topDay
2016-06-20,20,172,2016,14.4,297,topDay
2016-06-20,20,172,2016,15.5,294,topDay
2016-06-20,20,172,2016,15.6,260,topDay
2016-06-20,21,173,2016,24.5,447,topDay
2016-06-20,21,173,2016,24.7,176,topDay
2016-06-20,21,173,2016,24.8,176,topDay
2016-06-21,21,173,2016,11,391,topDay
2016-06-21,21,173,2016,12.1,462,topDay
2016-06-21,21,173,2016,14.3,276,topDay
2016-06-21,21,173,2016,21,314,topDay
2016-06-21,21,173,2016,22.4,462,topDay
2016-06-21,21,173,2016,22.5,462,topDay
2016-06-21,21,173,2016,23.7,369,topDay
2016-06-21,21,173,2016,23.8,432,topDay
2016-06-21,22,174,2016,24.4,411,topDay
2016-06-21,22,174,2016,24.5,382,topDay
2016-06-23,23,175,2016,17,30,topDay
2016-06-23,23,175,2016,21.3,34,topDay
2016-06-23,23,175,2016,21.9,57,topDay
2016-06-23,23,175,2016,23,30,topDay
2016-06-23,23,175,2016,23.1,313,topDay
2016-06-23,23,175,2016,23.3,43,topDay
2016-06-23,23,175,2016,23.4,30,topDay
2016-06-23,23,175,2016,23.9,101,topDay
2016-06-23,23,175,2016,24,32,topDay
2016-06-23,24,176,2016,24.2,30,topDay
2016-06-24,24,176,2016,10.9,30,topDay
2016-06-24,24,176,2016,11.2,30,topDay
2016-06-25,25,177,2016,19,462,topDay
2016-06-25,25,177,2016,19.1,235,topDay
2016-06-25,25,177,2016,22.3,252,topDay
2016-06-25,25,177,2016,22.5,205,topDay
2016-06-25,25,177,2016,22.7,172,topDay
2016-06-25,26,178,2016,24.4,292,topDay
2016-06-25,26,178,2016,24.5,243,topDay
2016-06-25,26,178,2016,24.8,336,topDay
2016-06-25,26,178,2016,24.9,312,topDay
2016-06-25,26,178,2016,25.1,208,topDay
2016-06-26,26,178,2016,11.4,68,topDay
2016-06-26,26,178,2016,11.7,205,topDay
2016-06-26,26,178,2016,12.2,50,topDay
2016-06-26,26,178,2016,12.5,219,topDay
2016-06-26,26,178,2016,12.6,140,topDay
2016-06-26,26,178,2016,12.7,89,topDay
2016-06-26,26,178,2016,14.3,43,topDay
2016-06-26,26,178,2016,16.9,202,topDay
2016-06-26,26,178,2016,18.4,33,topDay
2016-06-26,26,178,2016,18.6,81,topDay
2016-06-28,29,181,2016,25.3,30,topDay
2016-06-29,29,181,2016,20,462,topDay
2016-06-29,29,181,2016,20.1,303,topDay
2016-06-29,29,181,2016,20.2,251,topDay
2016-06-29,29,181,2016,20.3,284,topDay
2016-06-29,29,181,2016,21.1,229,topDay
2016-06-29,29,181,2016,23,355,topDay
2016-06-29,29,181,2016,23.6,191,topDay
2016-06-29,30,182,2016,24.1,339,topDay
2016-06-29,30,182,2016,24.2,409,topDay
2016-06-29,30,182,2016,24.3,247,topDay
2016-06-30,01,183,2016,24.1,462,topDay
2016-06-30,01,183,2016,24.2,327,topDay
2016-06-30,01,183,2016,24.8,462,topDay
2016-06-30,30,182,2016,17.8,332,topDay
2016-06-30,30,182,2016,17.9,327,topDay
2016-06-30,30,182,2016,18,362,topDay
2016-06-30,30,182,2016,20.6,460,topDay
2016-06-30,30,182,2016,21.3,340,topDay
2016-06-30,30,182,2016,21.6,462,topDay
2016-06-30,30,182,2016,23.7,348,topDay
2016-06-30,30,182,2016,23.8,426,topDay
2016-07-01,01,183,2016,11.2,165,topDay
2016-07-01,01,183,2016,11.7,161,topDay
2016-07-01,01,183,2016,12,194,topDay
2016-07-01,01,183,2016,12.2,185,topDay
2016-07-01,01,183,2016,13.1,251,topDay
2016-07-01,01,183,2016,13.5,174,topDay
2016-07-01,01,183,2016,13.8,170,topDay
2016-07-01,01,183,2016,14.8,278,topDay
2016-07-01,01,183,2016,14.9,182,topDay
2016-07-01,01,183,2016,15.4,411,topDay
2016-07-03,03,185,2016,22.3,462,topDay
2016-07-03,03,185,2016,22.4,462,topDay
2016-07-03,03,185,2016,22.5,422,topDay
2016-07-03,03,185,2016,22.6,418,topDay
2016-07-03,03,185,2016,22.9,308,topDay
2016-07-03,03,185,2016,23,356,topDay
2016-07-03,03,185,2016,23.2,428,topDay
2016-07-03,03,185,2016,23.8,383,topDay
2016-07-03,04,186,2016,25.4,462,topDay
2016-07-03,04,186,2016,25.6,462,topDay
2016-07-04,04,186,2016,16.9,280,topDay
2016-07-04,04,186,2016,21.9,353,topDay
2016-07-04,04,186,2016,22.7,391,topDay
2016-07-04,04,186,2016,23.2,342,topDay
2016-07-04,05,187,2016,24.5,361,topDay
2016-07-04,05,187,2016,24.8,294,topDay
2016-07-04,05,187,2016,24.9,344,topDay
2016-07-04,05,187,2016,25.2,462,topDay
2016-07-04,05,187,2016,25.3,462,topDay
2016-07-04,05,187,2016,25.4,462,topDay
2016-07-05,05,187,2016,12.5,154,topDay
2016-07-05,05,187,2016,12.6,118,topDay
2016-07-05,05,187,2016,14.2,109,topDay
2016-07-05,05,187,2016,14.4,63,topDay
2016-07-05,05,187,2016,15.9,110,topDay
2016-07-05,05,187,2016,16.1,182,topDay
2016-07-05,05,187,2016,16.2,141,topDay
2016-07-05,05,187,2016,16.4,122,topDay
2016-07-05,05,187,2016,16.5,118,topDay
2016-07-05,05,187,2016,16.6,102,topDay
2016-07-06,07,189,2016,24.6,47,topDay
2016-07-06,07,189,2016,25.5,30,topDay
2016-07-06,07,189,2016,25.6,30,topDay
2016-07-07,07,189,2016,12,209,topDay
2016-07-07,07,189,2016,21.9,329,topDay
2016-07-07,07,189,2016,22.2,211,topDay
2016-07-07,07,189,2016,22.6,322,topDay
2016-07-07,07,189,2016,22.7,227,topDay
2016-07-07,07,189,2016,23.4,178,topDay
2016-07-07,08,190,2016,24.1,209,topDay
2016-07-07,08,190,2016,25.4,462,topDay
2016-07-07,08,190,2016,25.5,383,topDay
2016-07-07,08,190,2016,25.6,306,topDay
2016-07-08,08,190,2016,12,68,topDay
2016-07-08,08,190,2016,12.3,313,topDay
2016-07-08,08,190,2016,12.4,83,topDay
2016-07-08,08,190,2016,13.1,208,topDay
2016-07-08,08,190,2016,13.3,149,topDay
2016-07-08,08,190,2016,13.8,103,topDay
2016-07-08,08,190,2016,13.9,162,topDay
2016-07-09,09,191,2016,17.6,57,topDay
2016-07-09,09,191,2016,21.2,436,topDay
2016-07-09,09,191,2016,21.3,104,topDay
2016-07-09,10,192,2016,24.1,355,topDay
2016-07-09,10,192,2016,24.2,462,topDay
2016-07-09,10,192,2016,25.2,158,topDay
2016-07-09,10,192,2016,25.3,323,topDay
2016-07-10,10,192,2016,14.6,462,topDay
2016-07-10,10,192,2016,14.7,462,topDay
2016-07-10,10,192,2016,16.4,109,topDay
2016-07-10,10,192,2016,17.6,125,topDay
2016-07-10,10,192,2016,19.1,184,topDay
2016-07-10,10,192,2016,20.3,122,topDay
2016-07-10,10,192,2016,23.4,209,topDay
2016-07-10,10,192,2016,23.5,298,topDay
2016-07-10,10,192,2016,23.6,367,topDay
2016-07-10,10,192,2016,23.7,462,topDay
2016-07-11,11,193,2016,7,110,topDay
2016-07-11,11,193,2016,8.9,119,topDay
2016-07-11,11,193,2016,9.6,199,topDay
2016-07-11,11,193,2016,13.6,369,topDay
2016-07-11,11,193,2016,20.2,333,topDay
2016-07-11,11,193,2016,20.8,176,topDay
2016-07-11,11,193,2016,23.5,330,topDay
2016-07-11,12,194,2016,24.6,338,topDay
2016-07-11,12,194,2016,24.7,211,topDay
2016-07-11,12,194,2016,25.6,134,topDay
2016-07-12,12,194,2016,4.3,341,topDay
2016-07-12,12,194,2016,14.8,162,topDay
2016-07-12,12,194,2016,15.3,157,topDay
2016-07-12,12,194,2016,16,225,topDay
2016-07-12,12,194,2016,23.1,110,topDay
2016-07-12,12,194,2016,23.2,219,topDay
2016-07-12,12,194,2016,23.3,182,topDay
2016-07-12,12,194,2016,23.4,124,topDay
2016-07-12,12,194,2016,23.5,243,topDay
2016-07-12,12,194,2016,23.9,393,topDay
2016-07-13,13,195,2016,11.4,113,topDay
2016-07-13,13,195,2016,13.4,156,topDay
2016-07-13,13,195,2016,17.8,195,topDay
2016-07-13,13,195,2016,19.4,173,topDay
2016-07-13,13,195,2016,19.5,231,topDay
2016-07-13,14,196,2016,24,342,topDay
2016-07-13,14,196,2016,24.1,401,topDay
2016-07-13,14,196,2016,24.2,191,topDay
2016-07-13,14,196,2016,24.3,462,topDay
2016-07-13,14,196,2016,24.4,462,topDay
2016-07-14,14,196,2016,12.4,54,topDay
2016-07-14,14,196,2016,17.2,82,topDay
2016-07-14,14,196,2016,17.3,76,topDay
2016-07-14,14,196,2016,17.9,81,topDay
2016-07-14,14,196,2016,23.5,32,topDay
2016-07-14,14,196,2016,23.6,48,topDay
2016-07-14,14,196,2016,23.9,51,topDay
2016-07-14,15,197,2016,24.1,30,topDay
2016-07-14,15,197,2016,24.2,53,topDay
2016-07-14,15,197,2016,24.6,255,topDay
2016-07-15,15,197,2016,8.2,282,topDay
2016-07-15,15,197,2016,9.3,255,topDay
2016-07-15,15,197,2016,14.8,275,topDay
2016-07-15,15,197,2016,14.9,462,topDay
2016-07-15,15,197,2016,15,462,topDay
2016-07-15,16,198,2016,26.9,462,topDay
2016-07-15,16,198,2016,27,462,topDay
2016-07-15,16,198,2016,27.1,462,topDay
2016-07-15,16,198,2016,27.2,462,topDay
2016-07-15,16,198,2016,27.3,458,topDay
2016-07-16,16,198,2016,18.1,30,topDay
2016-07-16,16,198,2016,18.2,88,topDay
2016-07-16,16,198,2016,18.3,87,topDay
2016-07-16,16,198,2016,18.4,224,topDay
2016-07-16,16,198,2016,18.5,191,topDay
2016-07-16,16,198,2016,18.6,51,topDay
2016-07-16,16,198,2016,18.8,60,topDay
2016-07-16,16,198,2016,19.2,62,topDay
2016-07-18,18,200,2016,18,147,topDay
2016-07-20,20,202,2016,13.2,30,topDay
2016-07-20,20,202,2016,13.4,30,topDay
2016-07-21,21,203,2016,18.9,108,topDay
2016-07-21,21,203,2016,19,37,topDay
2016-07-21,22,204,2016,24.9,30,topDay
2016-07-21,22,204,2016,25,140,topDay
2016-07-24,24,206,2016,16.5,30,topDay
2016-07-29,29,211,2016,12.6,188,topDay
2016-07-29,29,211,2016,12.9,186,topDay
2016-08-01,01,214,2016,22,220,topDay
2016-08-01,01,214,2016,22.1,211,topDay
2016-08-01,01,214,2016,22.3,204,topDay
2016-08-01,01,214,2016,22.4,372,topDay
2016-08-01,01,214,2016,23,359,topDay
2016-08-01,01,214,2016,23.2,418,topDay
2016-08-01,01,214,2016,23.5,215,topDay
2016-08-01,01,214,2016,23.7,311,topDay
2016-08-01,01,214,2016,23.8,462,topDay
2016-08-01,01,214,2016,23.9,462,topDay
2016-08-02,02,215,2016,13.1,344,topDay
2016-08-02,02,215,2016,15.3,453,topDay
2016-08-02,02,215,2016,18.7,370,topDay
2016-08-02,02,215,2016,20.3,462,topDay
2016-08-02,02,215,2016,20.4,462,topDay
2016-08-02,02,215,2016,21.8,379,topDay
2016-08-02,02,215,2016,23.8,362,topDay
2016-08-02,03,216,2016,24.1,462,topDay
2016-08-02,03,216,2016,24.2,462,topDay
2016-08-02,03,216,2016,24.3,462,topDay
2016-08-03,03,216,2016,10.4,368,topDay
2016-08-03,03,216,2016,10.5,420,topDay
2016-08-03,03,216,2016,10.6,462,topDay
2016-08-03,03,216,2016,10.8,361,topDay
2016-08-03,03,216,2016,12.7,362,topDay
2016-08-03,03,216,2016,15.8,462,topDay
2016-08-03,03,216,2016,17.1,462,topDay
2016-08-03,03,216,2016,23.9,409,topDay
2016-08-03,04,217,2016,24,338,topDay
2016-08-03,04,217,2016,24.1,462,topDay
2016-08-04,04,217,2016,10.6,462,topDay
2016-08-04,04,217,2016,14.8,319,topDay
2016-08-04,04,217,2016,20.3,400,topDay
2016-08-04,04,217,2016,21.8,462,topDay
2016-08-04,04,217,2016,23.2,423,topDay
2016-08-04,05,218,2016,24.3,350,topDay
2016-08-04,05,218,2016,24.4,391,topDay
2016-08-04,05,218,2016,24.5,418,topDay
2016-08-04,05,218,2016,24.6,462,topDay
2016-08-04,05,218,2016,24.7,462,topDay
2016-08-05,05,218,2016,11.9,340,topDay
2016-08-05,05,218,2016,14.7,402,topDay
2016-08-05,05,218,2016,22.3,462,topDay
2016-08-05,05,218,2016,23.7,340,topDay
2016-08-05,06,219,2016,24.3,344,topDay
2016-08-05,06,219,2016,24.4,462,topDay
2016-08-05,06,219,2016,24.5,462,topDay
2016-08-05,06,219,2016,24.6,462,topDay
2016-08-05,06,219,2016,24.7,462,topDay
2016-08-05,06,219,2016,24.8,396,topDay
2016-08-06,06,219,2016,10.7,344,topDay
2016-08-06,06,219,2016,12.8,456,topDay
2016-08-06,06,219,2016,15.7,326,topDay
2016-08-06,06,219,2016,15.8,338,topDay
2016-08-06,06,219,2016,22.6,301,topDay
2016-08-06,06,219,2016,22.9,287,topDay
2016-08-06,06,219,2016,23,325,topDay
2016-08-06,06,219,2016,23.9,330,topDay
2016-08-06,07,220,2016,24.9,390,topDay
2016-08-06,07,220,2016,25,307,topDay
2016-08-07,07,220,2016,8.1,255,topDay
2016-08-07,07,220,2016,9.5,248,topDay
2016-08-07,07,220,2016,10.1,109,topDay
2016-08-07,07,220,2016,10.2,128,topDay
2016-08-07,07,220,2016,10.3,208,topDay
2016-08-07,07,220,2016,10.6,67,topDay
2016-08-08,08,221,2016,12.3,312,topDay
2016-08-08,08,221,2016,12.5,65,topDay
2016-08-08,08,221,2016,17.5,270,topDay
2016-08-08,08,221,2016,17.6,333,topDay
2016-08-08,08,221,2016,17.7,189,topDay
2016-08-08,08,221,2016,17.8,168,topDay
2016-08-08,08,221,2016,17.9,158,topDay
2016-08-08,08,221,2016,18,63,topDay
2016-08-08,08,221,2016,19,169,topDay
2016-08-08,08,221,2016,19.1,30,topDay
2016-08-09,09,222,2016,12.4,95,topDay
2016-08-09,09,222,2016,12.5,149,topDay
2016-08-09,09,222,2016,12.8,92,topDay
2016-08-09,09,222,2016,16.3,146,topDay
2016-08-09,09,222,2016,16.4,380,topDay
2016-08-09,09,222,2016,17.8,156,topDay
2016-08-09,09,222,2016,17.9,462,topDay
2016-08-09,09,222,2016,18.4,107,topDay
2016-08-09,09,222,2016,18.6,199,topDay
2016-08-09,09,222,2016,19,99,topDay
2016-08-10,10,223,2016,16.6,34,topDay
2016-08-10,10,223,2016,16.7,111,topDay
2016-08-10,10,223,2016,16.8,114,topDay
2016-08-10,10,223,2016,17.1,58,topDay
2016-08-10,10,223,2016,17.2,42,topDay
2016-08-10,10,223,2016,17.4,41,topDay
2016-08-10,10,223,2016,17.5,237,topDay
2016-08-11,11,224,2016,16,333,topDay
2016-08-11,11,224,2016,16.4,355,topDay
2016-08-11,11,224,2016,21.4,382,topDay
2016-08-11,11,224,2016,21.5,316,topDay
2016-08-11,11,224,2016,22,462,topDay
2016-08-11,11,224,2016,22.2,310,topDay
2016-08-11,11,224,2016,23.8,462,topDay
2016-08-11,11,224,2016,24,250,topDay
2016-08-11,12,225,2016,24.4,323,topDay
2016-08-11,12,225,2016,24.5,445,topDay
2016-08-12,12,225,2016,20.5,232,topDay
2016-08-12,12,225,2016,21.4,244,topDay
2016-08-12,12,225,2016,21.7,258,topDay
2016-08-12,12,225,2016,21.8,462,topDay
2016-08-12,12,225,2016,21.9,310,topDay
2016-08-12,12,225,2016,22,462,topDay
2016-08-12,12,225,2016,22.4,462,topDay
2016-08-12,13,226,2016,24.1,253,topDay
2016-08-12,13,226,2016,24.2,310,topDay
2016-08-12,13,226,2016,24.4,386,topDay
2016-08-13,13,226,2016,11.1,377,topDay
2016-08-13,13,226,2016,11.5,223,topDay
2016-08-13,13,226,2016,12.2,297,topDay
2016-08-13,13,226,2016,12.4,462,topDay
2016-08-13,13,226,2016,14.2,309,topDay
2016-08-13,13,226,2016,14.3,462,topDay
2016-08-13,13,226,2016,14.4,432,topDay
2016-08-13,13,226,2016,14.5,364,topDay
2016-08-13,13,226,2016,15.3,446,topDay
2016-08-13,13,226,2016,15.7,353,topDay
2016-08-14,14,227,2016,17.6,446,topDay
2016-08-14,14,227,2016,18.2,462,topDay
2016-08-14,14,227,2016,19.1,446,topDay
2016-08-14,14,227,2016,19.4,462,topDay
2016-08-14,14,227,2016,20.7,462,topDay
2016-08-14,14,227,2016,21.2,462,topDay
2016-08-14,15,228,2016,24.4,462,topDay
2016-08-14,15,228,2016,24.7,391,topDay
2016-08-14,15,228,2016,24.8,462,topDay
2016-08-14,15,228,2016,24.9,440,topDay
2016-08-15,15,228,2016,12.6,434,topDay
2016-08-15,15,228,2016,12.7,462,topDay
2016-08-15,15,228,2016,12.9,397,topDay
2016-08-15,15,228,2016,16.6,462,topDay
2016-08-15,16,229,2016,24.1,462,topDay
2016-08-15,16,229,2016,24.2,462,topDay
2016-08-15,16,229,2016,24.3,462,topDay
2016-08-15,16,229,2016,24.4,462,topDay
2016-08-15,16,229,2016,24.5,398,topDay
2016-08-15,16,229,2016,24.6,462,topDay
2016-08-16,16,229,2016,14.5,447,topDay
